league,match_date,round_number,home_team,away_team,home_score,away_score,team,venue,ball_possession,total_shots,shots_on_target,shots_off_target,shots_inside_box,shots_outside_box,blocked_shots,expected_goals,big_chances,big_chances_scored,big_chances_missed,passes,accurate_passes,pass_accuracy_pct,long_balls_total,long_balls_value,long_balls_pct,crosses_total,crosses_value,crosses_pct,dribbles_total,dribbles_value,dribbles_pct,duels,ground_duels_total,ground_duels_value,ground_duels_pct,aerial_duels_total,aerial_duels_value,aerial_duels_pct,total_tackles,tackles,tackles_won,fouls,yellow_cards,offsides,corner_kicks,throw_ins,goal_kicks,free_kicks,clearances,interceptions,recoveries,dispossessed,hit_woodwork,through_balls,total_saves,goalkeeper_saves,big_saves,high_claims,goals_prevented,errors_lead_to_a_goal,errors_lead_to_a_shot,final_third_phase_total,final_third_phase_value,final_third_phase_pct,final_third_entries,touches_in_penalty_area,fouled_in_final_third,attack,attack_pct,ball_safe,ball_safe_pct,dangerous_attack,dangerous_attack_pct,xg_actual
liga_mx_apertura_2026,2026-08-15,4,Atlante FC,CD Toluca,0,0,Atlante FC,home,43,14,5,5,6,8,4,0.88,2,,2,378,280,74.1,53,16,30,14,3,21,20,9,45,49,85,42,49,34,16,47,26,26,54,9,2,3,8,28,9,7,22,8,66,16,0,1,2,2,1,1,0.11,,,104,57,55,53,26,0,85,27,82,40,56,33,0.88
liga_mx_apertura_2026,2026-08-15,4,Atlante FC,CD Toluca,0,0,CD Toluca,away,57,11,2,4,4,7,5,0.86,1,,1,511,408,79.8,74,39,53,15,3,20,18,7,39,51,85,43,51,34,18,53,27,27,67,7,0,3,7,22,6,9,41,14,60,15,0,0,5,5,1,1,0.79,,,130,90,69,67,16,1,87,25,86,53,55,22,0.86
liga_mx_apertura_2026,2026-08-03,3,CD Toluca,Club Necaxa,3,1,CD Toluca,home,75,26,8,12,15,11,6,1.89,2,1,1,745,690,92.6,40,30,75,25,6,24,13,7,54,46,64,29,45,20,10,50,14,14,57,15,1,1,6,16,6,10,8,4,53,8,2,1,1,1,0,0,0.12,,,260,222,85,78,43,2,88,25,51,33,68,42,1.67
liga_mx_apertura_2026,2026-08-03,3,CD Toluca,Club Necaxa,3,1,Club Necaxa,away,25,9,2,5,3,6,2,1.34,2,1,1,248,183,73.8,45,18,40,7,2,29,16,8,50,54,64,35,55,20,10,50,14,14,64,10,4,0,2,11,8,15,29,8,51,6,0,0,6,6,2,1,-0.2,,,57,30,53,39,5,3,48,20,56,57,25,23,1.37
liga_mx_apertura_2026,2026-08-02,3,Club América,Santos Laguna,3,0,Club América,home,52,17,6,9,10,7,2,1.9,4,2,2,505,443,87.7,56,42,75,18,4,22,12,8,67,52,60,29,48,29,17,59,11,11,64,12,0,1,4,17,7,10,24,12,52,7,0,1,6,6,1,1,2.4,,1,146,116,79,56,33,2,78,22,72,50,41,28,1.7
liga_mx_apertura_2026,2026-08-02,3,Club América,Santos Laguna,3,0,Santos Laguna,away,48,13,6,4,10,3,3,2.25,4,0,4,463,376,81.2,66,33,50,26,7,27,12,8,67,48,60,31,52,29,12,41,11,11,64,10,1,0,11,27,11,12,19,3,44,7,0,0,3,3,1,1,-2.34,,0,145,99,68,51,27,0,69,21,59,46,43,33,1.74
liga_mx_apertura_2026,2026-08-02,3,Cruz Azul,Atlante FC,2,3,Cruz Azul,home,61,19,10,3,15,4,6,2.86,8,2,6,525,442,84.2,52,30,58,23,4,17,29,10,34,43,76,30,39,24,13,54,10,10,70,11,2,4,7,17,8,10,22,15,49,12,0,2,4,4,3,0,0.23,,,138,92,67,70,22,4,113,31,94,39,48,30,1.73
liga_mx_apertura_2026,2026-08-02,3,Cruz Azul,Atlante FC,2,3,Atlante FC,away,39,11,7,3,4,7,1,1.89,4,2,2,324,249,76.9,57,26,46,19,2,11,10,5,50,57,76,46,61,24,11,46,31,31,58,11,1,2,5,21,5,10,39,16,51,5,1,0,8,8,0,1,0.15,,,101,74,73,56,8,3,88,31,77,42,35,27,1.45
liga_mx_apertura_2026,2026-08-02,3,Club León,CF Pachuca,1,0,Club León,home,52,15,6,6,10,5,3,0.79,2,1,1,428,360,84.1,48,22,46,17,5,29,18,13,72,54,95,53,56,19,9,47,23,23,83,9,4,1,3,24,5,17,35,12,51,15,1,,1,1,,,0.02,,,99,72,73,48,22,1,65,37,67,36,29,27,1.0
liga_mx_apertura_2026,2026-08-02,3,Club León,CF Pachuca,1,0,CF Pachuca,away,48,9,1,5,6,3,3,0.88,4,0,4,383,323,84.3,47,25,53,30,5,17,30,13,43,46,95,42,44,19,10,53,20,20,80,17,7,4,6,25,8,9,12,9,52,6,0,,5,5,,,0.04,,,103,65,63,58,20,2,75,25,65,41,34,34,0.75
